Code,Group,Sub group,Section,Object,Sub object,Title,NBS Code,COBie,NRM1,IFC 2x3 TC1,IFC 4Add2 TC1,IFC 4x3Add2 TC1,CESMM
PM_50_15_71,50,15,71,,,Resident profile,,PM_50_15_71 : Resident profile,,,,,
PM_50_15_90,50,15,90,,,Tenancy agreement,,PM_50_15_90 : Tenancy agreement,,,,,
PM_50_30,50,30,,,,Economic viability information,,PM_50_30 : Economic viability information,,,,,
PM_50_30_10,50,30,10,,,Business case,,PM_50_30_10 : Business case,,,,,
PM_50_30_11,50,30,11,,,Capital contributions information,,PM_50_30_11 : Capital contributions information,,,,,
PM_50_30_12,50,30,12,,,Commercial compliance report,,PM_50_30_12 : Commercial compliance report,,,,,
PM_50_30_14,50,30,14,,,Commercial plan,,PM_50_30_14 : Commercial plan,,,,,
PM_50_30_16,50,30,16,,,Commercial strategy,,PM_50_30_16 : Commercial strategy,,,,,
PM_50_30_18,50,30,18,,,Cost model and indicative costing,,PM_50_30_18 : Cost model and indicative costing,,,,,
PM_50_30_26,50,30,26,,,Earned value management report,,PM_50_30_26 : Earned value management report,,,,,
PM_50_30_27,50,30,27,,,Efficiency assessment,,PM_50_30_27 : Efficiency assessment,,,,,
PM_50_30_28,50,30,28,,,Financial damage assessment,,PM_50_30_28 : Financial damage assessment,,,,,
PM_50_30_29,50,30,29,,,Financial strategy,,PM_50_30_29 : Financial strategy,,,,,
PM_50_30_30,50,30,30,,,Funding information,,PM_50_30_30 : Funding information,,,,,
PM_50_30_40,50,30,40,,,Initial planning estimate,,PM_50_30_40 : Initial planning estimate,,,,,
PM_50_30_42,50,30,42,,,Investment appraisal,,PM_50_30_42 : Investment appraisal,,,,,
PM_50_30_60,50,30,60,,,Partnership funding report,,PM_50_30_60 : Partnership funding report,,,,,
PM_50_30_64,50,30,64,,,Preliminary business case,,PM_50_30_64 : Preliminary business case,,,,,
PM_50_30_66,50,30,66,,,Pre-tender estimate,,PM_50_30_66 : Pre-tender estimate,,,,,
PM_50_30_68,50,30,68,,,Private-sector participation (PSP) evaluation report,,PM_50_30_68 : Private-sector participation (PSP) evaluation report,,,,,
PM_50_30_70,50,30,70,,,Private-sector participation (PSP) financial close,,PM_50_30_70 : Private-sector participation (PSP) financial close,,,,,
PM_50_30_85,50,30,85,,,Supply chain agreement,,PM_50_30_85 : Supply chain agreement,,,,,
PM_50_30_96,50,30,96,,,Whole-life costing,,PM_50_30_96 : Whole-life costing,,,,,
PM_50_50,50,50,,,,Procurement and tendering information,,PM_50_50 : Procurement and tendering information,,,,,
PM_50_50_01,50,50,01,,,Procurement strategy,,PM_50_50_01 : Procurement strategy,,,,,
PM_50_50_03,50,50,03,,,Prior information notice,,PM_50_50_03 : Prior information notice,,,,,
PM_50_50_05,50,50,05,,,Advance procurement information,00-10-70/210 Advance procurement,PM_50_50_05 : Advance procurement information,,,,,
PM_50_50_10,50,50,10,,,Tender enquiry,00-30-70/120 Preliminary Enquiry,PM_50_50_10 : Tender enquiry,,,,,
PM_50_50_12,50,50,12,,,Tender programme,00-30-70/150 Tender Programme,PM_50_50_12 : Tender programme,,,,,
PM_50_50_15,50,50,15,,,Tender invitation,00-30-70/130 Tenders to be invited; 00-30-70/160 The Invitation to Tender,PM_50_50_15 : Tender invitation,,,,,
PM_50_50_20,50,50,20,,,Early contractor involvement information,,PM_50_50_20 : Early contractor involvement information,,,,,
PM_50_50_25,50,50,25,,,Framework agreement information,00-30-70/140 Framework Agreements,PM_50_50_25 : Framework agreement information,,,,,
PM_50_50_30,50,50,30,,,Tender acceptance criteria,00-30-70/165 Tender acceptance,PM_50_50_30 : Tender acceptance criteria,,,,,
PM_50_50_35,50,50,35,,,Tender documents,00-30-70/170 The Tender documents,PM_50_50_35 : Tender documents,,,,,
PM_50_50_40,50,50,40,,,Private-sector participation (PSP) tender,,PM_50_50_40 : Private-sector participation (PSP) tender,,,,,
PM_50_50_45,50,50,45,,,Tender clarification report,00-30-70/180 Tender queries,PM_50_50_45 : Tender clarification report,,,,,
PM_50_50_50,50,50,50,,,Tender instruction,00-30-70/110 Compliance with Tender rules; 00-30-70/190 Tender instructions; 00-30-70/210 Pricing,PM_50_50_50 : Tender instruction,,,,,
PM_50_50_55,50,50,55,,,Tender site visit strategy,00-30-70/220 Site visit,PM_50_50_55 : Tender site visit strategy,,,,,
PM_50_50_60,50,50,60,,,Tender return,00-30-70/230 Return of Tender,PM_50_50_60 : Tender return,,,,,
PM_50_50_65,50,50,65,,,Tender assessment report,00-30-70/310 Assessment,PM_50_50_65 : Tender assessment report,,,,,
PM_50_50_70,50,50,70,,,Tender evaluation report,,PM_50_50_70 : Tender evaluation report,,,,,
PM_50_50_75,50,50,75,,,Tender error resolution strategy,00-30-70/320A Error resolution; 00-30-70/320B Error resolution,PM_50_50_75 : Tender error resolution strategy,,,,,
PM_50_50_80,50,50,80,,,Tender acceptance report,,PM_50_50_80 : Tender acceptance report,,,,,
PM_50_50_85,50,50,85,,,Post-tender negotiation,00-30-70/340 Post-Tender negotiations,PM_50_50_85 : Post-tender negotiation,,,,,
PM_50_50_90,50,50,90,,,Tender notification,00-30-70/410 Notification to Tenderers,PM_50_50_90 : Tender notification,,,,,
PM_55,55,,,,,Contract information,,PM_55 : Contract information,,,,,
PM_55_15,55,15,,,,Contract compliance information,,PM_55_15 : Contract compliance information,,,,,
PM_55_15_04,55,15,04,,,Asset compliance information,,PM_55_15_04 : Asset compliance information,,,,,
PM_55_15_15,55,15,15,,,Compliance statement,,PM_55_15_15 : Compliance statement,,,,,
PM_55_15_17,55,15,17,,,Contract notice,,PM_55_15_17 : Contract notice,,,,,
PM_55_15_28,55,15,28,,,Escrow agreement,,PM_55_15_28 : Escrow agreement,,,,,
PM_55_15_47,55,15,47,,,Liquidated damages information,,PM_55_15_47 : Liquidated damages information,,,,,
PM_55_15_65,55,15,65,,,Project brief derogations,,PM_55_15_65 : Project brief derogations,,,,,
PM_55_55,55,55,,,,Contract,00-20-70/A1000 Articles,PM_55_55 : Contract,,,,,
PM_55_55_50,55,55,50,,,Maintenance contract,,PM_55_55_50 : Maintenance contract,,,,,
PM_55_55_70,55,55,70,,,Services contract,,PM_55_55_70 : Services contract,,,,,
PM_55_55_80,55,55,80,,,Supplies contract,,PM_55_55_80 : Supplies contract,,,,,
PM_55_55_85,55,55,85,,,Target cost contracts,,PM_55_55_85 : Target cost contracts,,,,,
PM_55_55_90,55,55,90,,,Works contract,,PM_55_55_90 : Works contract,,,,,
PM_60,60,,,,,Construction management information,,PM_60 : Construction management information,,,,,
PM_60_10,60,10,,,,Site information,,PM_60_10 : Site information,,,,,
PM_60_10_50,60,10,50,,,Site access information,00-40-70/100 ACCESS; 00-40-70/110B Access to the site,PM_60_10_50 : Site access information,,,,,
PM_60_10_52,60,10,52,,,Site altitude,,PM_60_10_52 : Site altitude,,,,,
PM_60_10_55,60,10,55,,,Site branding information,00-40-70/790 Name boards and advertisements; 00-40-70/790B Name boards and advertisements,PM_60_10_55 : Site branding information,,,,,
PM_60_10_58,60,10,58,,,Site establishment information,,PM_60_10_58 : Site establishment information,,,,,
PM_60_10_60,60,10,60,,,Site grid reference,,PM_60_10_60 : Site grid reference,,,,,
PM_60_10_62,60,10,62,,,Site layout plan,,PM_60_10_62 : Site layout plan,,,,,
PM_60_10_63,60,10,63,,,Site logistics plan,,PM_60_10_63 : Site logistics plan,,,,,
PM_60_10_65,60,10,65,,,Site safety plan,00-40-70/295 HEALTH AND SAFETY INFORMATION; 00-40-70/300A Health and Safety information; 00-40-70/300B Health and Safety information; 00-40-70/300C Health and Safety information; 00-40-70/300D Safety and Health information; 00-40-70/310 Health and Safety statement; 00-40-70/840A Personal protective equipment; 00-40-70/840B Personal protective equipment,PM_60_10_65 : Site safety plan,,,,,
PM_60_10_70,60,10,70,,,Site services information,,PM_60_10_70 : Site services information,,,,,
PM_60_10_75,60,10,75,,,Site set-up information,"00-40-70/120 Use of the site; 00-40-70/120B Use of the site; 00-40-70/145 Traffic and vehicles; 00-40-70/150 Storage, accommodation, mechanical plant, temporary works and services; 00-40-70/400 Management and staff – Contract minimum requirement; 00-40-70/410 Management and Staff – Additional requirement; 00-40-70/670 Control and protection – contract minimum requirement; 00-40-70/680 Control and protection – Additional requirement; 00-40-70/800 Temporary shoring; 00-40-70/810 Temporary façade retention system; 00-40-70/820 Thermometers; 00-40-70/830 Surveying equipment",PM_60_10_75 : Site set-up information,,,,,
PM_60_10_77,60,10,77,,,Site security information,00-40-70/600 Security – contract minimum requirement; 00-40-70/610 Security – Additional requirement; 00-40-70/630 Safety and environmental protection – contract minimum requirement; 00-40-70/640 Safety and environmental protection – Additional requirement,PM_60_10_77 : Site security information,,,,,
PM_60_10_80,60,10,80,,,Surrounding land and building uses report,,PM_60_10_80 : Surrounding land and building uses report,,,,,
PM_60_10_81,60,10,81,,,Temporary accommodation information,,PM_60_10_81 : Temporary accommodation information,,,,,
PM_60_10_83,60,10,83,,,Temporary services information,00-40-70/500A Temporary Services – contract minimum requirement; 00-40-70/510A Water; 00-40-70/510B Water; 00-40-70/510C Water; 00-40-70/520 Water restrictions; 00-40-70/530 Gas; 00-40-70/540 Lighting and power; 00-40-70/540B Lighting and power; 00-40-70/540C Lighting and power; 00-40-70/550 On-site communications; 00-40-70/550B Telephones; 00-40-70/550C Telephones; 00-40-70/550F Telephones; 00-40-70/560 Employer’s site telephones; 00-40-70/570 Fax installation; 00-40-70/580 E-mail and internet facility; 00-40-70/585 Photocopier; 00-40-70/700 Use of permanent heating system; 00-40-70/710 Beneficial use of installed systems; 00-40-70/710A Beneficial use of installed systems; 00-40-70/710B Beneficial use of installed systems; 00-40-70/710C Beneficial use of installed systems,PM_60_10_83 : Temporary services information,,,,,
PM_60_10_85,60,10,85,,,Temporary works information,00-40-70/430 Temporary accommodation – Contract minimum requirement; 00-40-70/440 Temporary Accommodation - use and location; 00-40-70/450 Temporary Accommodation – Additional requirement; 00-40-70/460 Temporary accommodation made available; 00-40-70/470 Accommodation or land not included in the site; 00-40-70/480 Parking; 00-40-70/760 Temporary works – contract minimum requirement; 00-40-70/770 Temporary works – Additional requirement; 00-40-70/780 Roads,PM_60_10_85 : Temporary works  information,,,,,
PM_60_10_90,60,10,90,,,Temporary works impact report,,PM_60_10_90 : Temporary works impact report,,,,,
PM_60_10_95,60,10,95,,,Working area information,00-40-70/130 Working area; 00-40-70/130B Working area,PM_60_10_95 : Working area information,,,,,
PM_60_20,60,20,,,,Project requirements,,PM_60_20 : Project requirements,,,,,
PM_60_20_15,60,20,15,,,Completion work information,,PM_60_20_15 : Completion work information,,,,,
PM_60_20_20,60,20,20,,,Concurrent work information,,PM_60_20_20 : Concurrent work information,,,,,
PM_60_20_22,60,20,22,,,Construction method statement,,PM_60_20_22 : Construction method statement,,,,,
PM_60_20_24,60,20,24,,,Decant programme,,PM_60_20_24 : Decant programme,,,,,
PM_60_20_26,60,20,26,,,Decant protocol,,PM_60_20_26 : Decant protocol,,,,,
PM_60_20_28,60,20,28,,,Embodied carbon assessment,,PM_60_20_28 : Embodied carbon assessment,,,,,
PM_60_20_55,60,20,55,,,Nominated subcontractor or supplier work information,,PM_60_20_55 : Nominated subcontractor or supplier work information,,,,,
PM_60_20_60,60,20,60,,,Pre-construction information,00-05-10/170 Preconstruction information; 00-40-70/340 Preconstruction information,PM_60_20_60 : Pre-construction information,,,,,
PM_60_20_62,60,20,62,,,Pre-ordered items information,,PM_60_20_62 : Pre-ordered items information,,,,,
PM_60_20_64,60,20,64,,,Prime cost item,00-10-70/320 Prime Cost sum; 00-60-70/600A Daywork; 00-60-70/600B Daywork charges schedule; 00-60-70/600C Daywork charges; 00-60-70/600D Daywork charges; 00-60-70/610 Specialist trades - Electrical; 00-60-70/620 Specialist trades - HVAC; 00-60-70/630 Specialist trades - Plumbing; 00-60-70/630A Daywork vouchers,PM_60_20_64 : Prime cost item,,,,,
PM_60_20_65,60,20,65,,,Preparatory work information,,PM_60_20_65 : Preparatory work information,,,,,
PM_60_20_67,60,20,67,,,Provisional item,00-10-70/300 Provisional sum for defined work; 00-10-70/310 Provisional sum for undefined work,PM_60_20_67 : Provisional item,,,,,
PM_60_20_70,60,20,70,,,"Red, amber, green (RAG) list compliance",,"PM_60_20_70 : Red, amber, green (RAG) list compliance",,,,,
PM_60_20_73,60,20,73,,,Reuse and recycling information,,PM_60_20_73 : Reuse and recycling information,,,,,
PM_60_20_79,60,20,79,,,Setting out methodology,00-60-70/380A Setting out; 00-60-70/380B Setting out; 00-60-70/410 Setting out records,PM_60_20_79 : Setting out methodology,,,,,
PM_60_20_90,60,20,90,,,Works by local authority information,,PM_60_20_90 : Works by local authority information,,,,,
PM_60_20_95,60,20,95,,,Work by statutory undertakers information,,PM_60_20_95 : Work by statutory undertakers information,,,,,
PM_60_25,60,25,,,,Construction models,,PM_60_25 : Construction models,,,,,
PM_60_25_83,60,25,83,,,Structural fabrication models,,PM_60_25_83 : Structural fabrication models,,,,,
PM_60_30,60,30,,,,Contract programme and progress,00-50-70/695 METHOD AND SEQUENCE,PM_60_30 : Contract programme and progress,,,,,
PM_60_30_05,60,30,05,,,Actions log,,PM_60_30_05 : Actions log,,,,,
PM_60_30_13,60,30,13,,,Commissioning programme,00-70-70/900 Commissioning programme; 00-70-70/910 Performance testing programme; 00-80-70/210 Commissioning and testing programme,PM_60_30_13 : Commissioning programme,,,,,
PM_60_30_15,60,30,15,,,Contract communications log,,PM_60_30_15 : Contract communications log,,,,,
PM_60_30_17,60,30,17,,,Contract consultation strategy,,PM_60_30_17 : Contract consultation strategy,,,,,
PM_60_30_19,60,30,19,,,Contract administration information,00-70-70/170 Divergence from the statutory requirements; 00-70-70/180 Descriptions; 00-70-70/380A Method statements; 00-70-70/380B Method statements; 00-70-70/380C Method statements; 00-70-70/380D Method statements; 00-70-70/400 Alternative method proposals; 00-70-70/410A Alternative time proposals; 00-70-70/410B Alternative time proposals,PM_60_30_19 : Contract administration information,,,,,
PM_60_30_20,60,30,20,,,Contract programme,00-40-70/250A Programme; 00-40-70/250B Programme; 00-40-70/250C Programme; 00-40-70/250D Programme; 00-40-70/250E Programme; 00-40-70/250F Programme; 00-40-70/250G Programme; 00-40-70/250H Programme; 00-40-70/250I Programme; 00-40-70/260 Revised Programme; 00-40-70/270 Submission of programme; 00-40-70/270B Submission of programme,PM_60_30_20 : Contract programme,,,,,
PM_60_30_22,60,30,22,,,Delivery risk review,,PM_60_30_22 : Delivery risk review,,,,,
PM_60_30_26,60,30,26,,,Early warning notice,,PM_60_30_26 : Early warning notice,,,,,
PM_60_30_27,60,30,27,,,Excavation sequence programme,,PM_60_30_27 : Excavation sequence programme,,,,,
PM_60_30_28,60,30,28,,,Exception report,,PM_60_30_28 : Exception report,,,,,
PM_60_30_37,60,30,37,,,Highlights report,,PM_60_30_37 : Highlights report,,,,,
PM_60_30_40,60,30,40,,,Issues log,,PM_60_30_40 : Issues log,,,,,
PM_60_30_45,60,30,45,,,Limitations on method report,00-40-70/690 Environmental conditions; 00-50-70/700 Design constraints; 00-50-70/720 Method and sequence of work Restrictions; 00-50-70/730A Adjoining property; 00-50-70/730B Adjoining property; 00-50-70/740A Adjoining property restrictions; 00-50-70/750A Existing structures; 00-50-70/750B Existing structures; 00-50-70/760A Materials for recycling or reuse; 00-50-70/760B Materials for recycling or reuse; 00-50-70/770 Scaffolding; 00-50-70/780 Use or disposal of materials,PM_60_30_45 : Limitations on method report,,,,,
PM_60_30_47,60,30,47,,,Limitations on sequence report,,PM_60_30_47 : Limitations on sequence report,,,,,
PM_60_30_49,60,30,49,,,Limitations on timing report,00-50-70/790 Working hours,PM_60_30_49 : Limitations on timing report,,,,,
PM_60_30_51,60,30,51,,,Limitations on use of site report,,PM_60_30_51 : Limitations on use of site report,,,,,
PM_60_30_57,60,30,57,,,Notice of commencement,00-40-70/280A Commencement of work,PM_60_30_57 : Notice of commencement,,,,,
PM_60_30_60,60,30,60,,,Partial completion strategy,,PM_60_30_60 : Partial completion strategy,,,,,
PM_60_30_66,60,30,66,,,Progress report,00-50-70/170A Progress report; 00-50-70/170B Progress report; 00-50-70/170C Progress report; 00-50-70/170D Progress report; 00-50-70/170E Progress report; 00-50-70/170F Progress report; 00-50-70/170G Progress Report; 00-50-70/170H Subcontractor's progress report,PM_60_30_66 : Progress report,,,,,
PM_60_30_71,60,30,71,,,Request for information (RFI),,PM_60_30_71 : Request for information (RFI),,,,,
PM_60_30_73,60,30,73,,,"Responsible, accountable, consulted and informed (RACI) log",,"PM_60_30_73 : Responsible, accountable, consulted and informed (RACI) log",,,,,
PM_60_30_77,60,30,77,,,Site inspection programme,,PM_60_30_77 : Site inspection programme,,,,,
PM_60_30_80,60,30,80,,,Stage end report,,PM_60_30_80 : Stage end report,,,,,
PM_60_40,60,40,,,,Meetings and records,,PM_60_40 : Meetings and records,,,,,
PM_60_40_05,60,40,05,,,Accident report,,PM_60_40_05 : Accident report,,,,,
PM_60_40_40,60,40,40,,,Labour and equipment record,00-70-70/430 Proposed manufacturers/ suppliers; 00-70-70/600A Domestic subcontracts - list; 00-70-70/600C Domestic subcontracts - list; 00-70-70/620 Supply chain; 00-70-70/650 Sub subcontractors; 00-70-70/670 Specialists; 00-70-70/680A Proposed manufacturers and/or suppliers; 00-70-70/680B Proposed manufacturers and/or suppliers; 00-70-70/840A Ownership of products; 00-70-70/840B Vesting of products and plant; 00-70-70/840C Ownership of products; 00-70-70/840D Ownership of products; 00-70-70/840E Ownership of products; 00-70-70/850A Listed products stored off site; 00-70-70/850B Products stored off site; 00-70-70/850C Products stored off site; 00-70-70/850D Products stored off site; 00-70-70/850E Products stored off site; 00-70-70/860 Labour and equipment returns; 00-70-70/870 Overtime working schedule,PM_60_40_40 : Labour and equipment record,,,,,
PM_60_40_50,60,40,50,,,Meeting agenda,,PM_60_40_50 : Meeting agenda,,,,,
PM_60_40_55,60,40,55,,,Meeting minutes,,PM_60_40_55 : Meeting minutes,,,,,
PM_60_40_58,60,40,58,,,Progress photographs,00-50-70/190 Photographs,PM_60_40_58 : Progress photographs,,,,,
PM_60_40_60,60,40,60,,,Progress record,00-50-70/150A Monitoring; 00-50-70/160A Progress meetings; 00-50-70/180 Contractor’s progress meetings,PM_60_40_60 : Progress record,,,,,
PM_60_40_70,60,40,70,,,Record photographs,,PM_60_40_70 : Record photographs,,,,,
PM_60_40_72,60,40,72,,,Risk register,,PM_60_40_72 : Risk register,,,,,
PM_60_50,60,50,,,,Contract cost management,,PM_60_50 : Contract cost management,,,,,
PM_60_50_10,60,50,10,,,Budget,00-70-70/270 Fluctuations,PM_60_50_10 : Budget,,,,,
PM_60_50_12,60,50,12,,,Cash flow forecast,00-40-70/160 Cash flow forecast; 00-70-70/250 Annexes to Schedule 2; 00-70-70/300 Attendances; 00-70-70/310 Credits for materials arising,PM_60_50_12 : Cash flow forecast,,,,,
PM_60_50_16,60,50,16,,,Compensation event,00-70-70/730 Notification of compensation event,PM_60_50_16 : Compensation event,,,,,
PM_60_50_17,60,50,17,,,Completion certificate,00-60-70/630B Verification certificates,PM_60_50_17 : Completion certificate,,,,,
PM_60_50_18,60,50,18,,,Completion certificate application,,PM_60_50_18 : Completion certificate application,,,,,
PM_60_50_19,60,50,19,,,Contract change to forecast,,PM_60_50_19 : Contract change to forecast,,,,,
PM_60_50_20,60,50,20,,,Contract instruction,,PM_60_50_20 : Contract instruction,,,,,
PM_60_50_23,60,50,23,,,Cost estimate,00-70-70/740A Quotations for proposed instructions or compensation events; 00-70-70/740B Valuation of variations; 00-70-70/740C Proposed instructions; 00-70-70/740D Proposed instructions,PM_60_50_23 : Cost estimate,,,,,
PM_60_50_25,60,50,25,,,Cost forecast,,PM_60_50_25 : Cost forecast,,,,,
PM_60_50_27,60,50,27,,,Cost information report,00-70-70/150 Rules of measurement; 00-70-70/160 Measured quantities,PM_60_50_27 : Cost information report,,,,,
PM_60_50_35,60,50,35,,,Fee note,,PM_60_50_35 : Fee note,,,,,
PM_60_50_37,60,50,37,,,Financial report,,PM_60_50_37 : Financial report,,,,,
PM_60_50_50,60,50,50,,,Milestone payment schedule,,PM_60_50_50 : Milestone payment schedule,,,,,
PM_60_50_58,60,50,58,,,Order,,PM_60_50_58 : Order,,,,,
PM_60_50_60,60,50,60,,,Payment application,,PM_60_50_60 : Payment application,,,,,
PM_60_50_61,60,50,61,,,Partial completion certificate application,,PM_60_50_61 : Partial completion certificate application,,,,,
PM_60_50_62,60,50,62,,,Payment certificate,,PM_60_50_62 : Payment certificate,,,,,
PM_60_50_63,60,50,63,,,Pricing document,00-70-70/260A Priced Activity Schedule; 00-70-70/260B Priced Activity Schedule; 00-70-70/280A Contract Sum Analysis; 00-70-70/280B Contract Sum Analysis; 00-70-70/280C Contract Sum Analysis; 00-70-70/280D CDP Analysis; 00-70-70/280E Schedule of Rates; 00-70-70/280F Schedule of Rates; 00-70-70/280G Schedule of Rates; 00-70-70/280H Schedule of Rates; 00-70-70/280I Schedule of Rates; 00-70-70/280J Schedule of Rates; 00-70-70/280K Pricing document; 00-70-70/280L Pricing document; 00-70-70/280M Pricing document; 00-70-70/280N Schedule of Rates; 00-70-70/280O Schedule of Rates; 00-70-70/280P Schedule of Rates; 00-70-70/290A Standard Price Book,PM_60_50_63 : Pricing document,,,,,
PM_60_50_65,60,50,65,,,Partial completion certificate,,PM_60_50_65 : Partial completion certificate,,,,,
PM_60_50_67,60,50,67,,,Purchasing protocol,,PM_60_50_67 : Purchasing protocol,,,,,
PM_60_50_69,60,50,69,,,Quotation,,PM_60_50_69 : Quotation,,,,,
PM_60_50_88,60,50,88,,,Technical query,,PM_60_50_88 : Technical query,,,,,
PM_60_50_90,60,50,90,,,Timesheet,,PM_60_50_90 : Timesheet,,,,,
PM_60_60,60,60,,,,Contract support information,,PM_60_60 : Contract support information,,,,,
PM_60_60_15,60,60,15,,,Contract contacts list,00-40-70/170 Emergency contacts,PM_60_60_15 : Contract contacts list,,,,,
PM_60_60_17,60,60,17,,,Construction control plan,,PM_60_60_17 : Construction control plan,,,,,
PM_60_60_26,60,60,26,,,Environmental protection information,"00-40-70/650A Temporary protection to existing trees and vegetation; 00-50-70/380 Noise - consent by Local Authority; 00-50-70/390A Noise and vibration; 00-50-70/390C Noise and vibration; 00-50-70/400A Pollution; 00-50-70/400B Pollution; 00-50-70/410 Fuel, lubricants and hydraulic fluids; 00-50-70/420A Pesticides; 00-50-70/420B Pesticides; 00-50-70/420C Pesticides; 00-50-70/430 Nuisance; 00-50-70/440A Asbestos containing materials; 00-50-70/440B Asbestos containing material; 00-50-70/445 Antiquities; 00-50-70/480 Moisture; 00-50-70/490 Surface water; 00-50-70/500 Infected timber and contaminated materials; 00-50-70/510A Waste; 00-50-70/510B Waste; 00-50-70/550 Invasive species; 00-50-70/575 PROTECTION OF; 00-50-70/580A Existing services; 00-50-70/580B Existing services; 00-50-70/590A Roads and footpaths; 00-50-70/590B Roads and footpaths; 00-50-70/590C Roads and footpaths; 00-50-70/600 Existing topsoil and subsoil; 00-50-70/610A Retained trees, shrubs and grassed areas; 00-50-70/610B Retained trees, shrubs and grassed areas; 00-50-70/620A Retained trees; 00-50-70/620B Retained trees; 00-70-70/510 Environmental targets - report",PM_60_60_26 : Environmental protection information,,,,,
PM_60_60_40,60,60,40,,,Insurance policies and records,00-70-70/800A Insurance; 00-70-70/800B Insurance; 00-70-70/800C Insurance; 00-70-70/800D Insurance; 00-70-70/800E Insurance; 00-70-70/800F Insurance; 00-70-70/800G Insurance; 00-70-70/800H Insurance; 00-70-70/810A Professional indemnity insurance; 00-70-70/810B Professional indemnity insurance; 00-70-70/820A Insurance claims; 00-70-70/820B Insurance claims; 00-70-70/820C Insurance claims; 00-70-70/820D Insurance claims,PM_60_60_40 : Insurance policies and records,,,,,
PM_60_60_44,60,60,44,,,Lifting plan,,PM_60_60_44 : Lifting plan,,,,,
PM_60_60_55,60,60,55,,,Permit to work,,PM_60_60_55 : Permit to work,,,,,
PM_60_60_57,60,60,57,,,Principal contractor compliance declaration,,PM_60_60_57 : Principal contractor compliance declaration,,,,,
PM_60_60_58,60,60,58,,,Site communication plan,,PM_60_60_58 : Site communication plan,,,,,
PM_60_60_60,60,60,60,,,Site control and protection information,00-50-70/210 Removal or replacement of existing work; 00-50-70/220A Ownership of materials; 00-50-70/230 Measurement; 00-50-70/240 Service runs; 00-50-70/260 Security; 00-50-70/270 Public safety; 00-50-70/280 Stability; 00-50-70/290A Occupied premises; 00-50-70/300 Access control; 00-50-70/310 Occupier’s rules and regulations; 00-50-70/320 Mobile telephones and portable electronic equipment; 00-50-70/330 Working precautions and restrictions; 00-50-70/340 Livery,PM_60_60_60 : Site control and protection information,,,,,
PM_60_60_63,60,60,63,,,Site organization chart,,PM_60_60_63 : Site organization chart,,,,,
PM_60_60_65,60,60,65,,,Site personnel records,,PM_60_60_65 : Site personnel records,,,,,
PM_60_60_70,60,60,70,,,Site records,00-70-70/830A Climatic conditions - records; 00-70-70/830B Climatic conditions - records,PM_60_60_70 : Site records,,,,,
PM_60_60_75,60,60,75,,,Site safety information,"00-40-70/650B Temporary fencing to existing trees and vegetation; 00-50-70/360 Vandalism; 00-50-70/370A Explosives; 00-50-70/370B Explosives; 00-50-70/370C Explosives; 00-50-70/450 Fire prevention; 00-50-70/460 Smoking on site; 00-50-70/470A Burning on site; 00-50-70/470B Burning on site; 00-50-70/470C Burning on site; 00-50-70/520A Electromagnetic interference; 00-50-70/520B Electromagnetic interference; 00-50-70/530A Laser equipment; 00-50-70/530B Laser equipment; 00-50-70/540 Powder actuated fixing systems; 00-50-70/630 Existing features; 00-50-70/640 Existing work; 00-50-70/650 Building interiors; 00-50-70/660A Existing furniture, fittings and equipment; 00-50-70/660B Existing furniture, fittings and equipment; 00-50-70/670 Retained features; 00-50-70/680 Especially valuable or vulnerable items; 00-50-70/690 Protection of subcontract work",PM_60_60_75 : Site safety information,,,,,
PM_60_60_78,60,60,78,,,Site waste management plan,00-05-10/140 Site waste management plan,PM_60_60_78 : Site waste management plan,,,,,
PM_60_60_88,60,60,88,,,Temporary services records,00-40-70/590 Meter readings; 00-40-70/730 Mechanical plant – contract minimum and additional requirement; 00-40-70/740 Mechanical plant – Additional requirement,PM_60_60_88 : Temporary services records,,,,,
PM_60_60_90,60,60,90,,,Temporary works records,,PM_60_60_90 : Temporary works records,,,,,
PM_60_60_95,60,60,95,,,Waste transfer notes ,,PM_60_60_95 : Waste transfer notes,,,,,
PM_60_60_96,60,60,96,,,Winch operation plan,,PM_60_60_96 : Winch operation plan,,,,,
PM_60_60_98,60,60,98,,,Work equipment report,,PM_60_60_98 : Work equipment report,,,,,
PM_60_70,60,70,,,,Construction risk management,,PM_60_70 : Construction risk management,,,,,
PM_60_70_03,60,70,03,,,Asbestos works notification information,,PM_60_70_03 : Asbestos works notification information,,,,,
PM_60_70_15,60,70,15,,,Construction notification report,,PM_60_70_15 : Construction notification report,,,,,
PM_60_70_17,60,70,17,,,Construction phase health and safety plan,00-40-70/320 Outline Construction Phase Health and Safety Plan; 00-40-70/370A Construction phase health and safety plan; 00-40-70/370B Safety and health plan construction phase; 00-40-70/370C Demolition phase health and safety plan; 00-40-70/370E Working phase health and safety plan; 00-40-70/370F Construction phase health and safety plan,PM_60_70_17 : Construction phase health and safety plan,,,,,
PM_60_70_18,60,70,18,,,Construction phase risk assessment report,,PM_60_70_18 : Construction phase risk assessment report,,,,,
PM_60_70_20,60,70,20,,,Demolition hazard report,00-40-70/350C Demolition hazards,PM_60_70_20 : Demolition hazard report,,,,,
PM_60_70_23,60,70,23,,,Environmental management plan,,PM_60_70_23 : Environmental management plan,,,,,
